Id,Start,Name,Impact,Currency
a116129a-ca24-4852-9f86-52b68e274567,01/01/2016 00:00:00,New Year's Day,NONE,EUR
2993d360-8098-4546-b4ae-9b00ece19b18,01/01/2016 00:00:00,New Year's Day,NONE,JPY
289f7bf0-e07a-4ae5-be3e-c3099d7d57b0,01/01/2016 00:00:00,New Year's Day,NONE,USD
7a28171f-d217-4e46-a91d-f67b29ca9128,01/01/2016 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
bf9b464f-9329-4449-96d6-9623d1cd7e20,01/01/2016 05:00:00,Vehicle Sales (YoY),LOW,JPY
1f3389f1-0abf-4e28-b500-9e808d4c09ac,01/01/2016 09:00:00,Eurozone Economic Outlook,LOW,EUR
fcb93a51-dfca-4a7d-8dee-a88d5659bda8,01/01/2016 10:30:00,Financial Stability Report,MEDIUM,GBP
accde88a-6c18-4060-b987-de90e16bdc90,01/01/2016 13:30:00,ECB's President Draghi speech,HIGH,EUR
0ef8cd2e-c734-43e6-bcbb-659d9763bf66,01/04/2016 01:35:00,Jibun Bank Manufacturing PMI,LOW,JPY
1ce066f4-d012-4960-810c-414fa387c464,01/04/2016 08:55:00,HCOB Manufacturing PMI,MEDIUM,EUR
a9e7a167-3926-4505-957c-55e49fd45258,01/04/2016 09:00:00,HCOB Manufacturing PMI,MEDIUM,EUR
2b2e6685-cbd2-47c4-9295-55215e52f6b7,01/04/2016 09:30:00,Consumer Credit,MEDIUM,GBP
75434541-3616-4273-b840-626aedaa2a52,01/04/2016 09:30:00,M4 Money Supply (MoM),LOW,GBP
d1265b71-6056-4c1d-a594-edf8d312713d,01/04/2016 09:30:00,M4 Money Supply (YoY),LOW,GBP
0714e895-9adc-46a3-a783-aa8caf30face,01/04/2016 09:30:00,Mortgage Approvals,MEDIUM,GBP
a63a545e-5af6-4e89-abb5-3c33a668e8b7,01/04/2016 09:30:00,Net Lending to Individuals (MoM),LOW,GBP
1e1763e3-7cec-477f-85b9-5e4e827d8b28,01/04/2016 09:30:00,S&P Global Manufacturing PMI,MEDIUM,GBP
65eab516-ad01-4b22-bf01-e58c24d74df4,01/04/2016 13:00:00,Consumer Price Index (MoM),MEDIUM,EUR
cf413cc1-2962-4aa0-b823-9bc716591002,01/04/2016 13:00:00,Consumer Price Index (YoY),MEDIUM,EUR
c4d6d7b9-8a13-43be-90b6-649823a74cdb,01/04/2016 13:00:00,Harmonized Index of Consumer Prices (MoM),MEDIUM,EUR
cd8dacf7-9302-4f51-9ca4-7b4230b89085,01/04/2016 13:00:00,Harmonized Index of Consumer Prices (YoY),MEDIUM,EUR
ff190fcd-674e-4daa-951e-04f77d1ce97f,01/04/2016 14:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
59a416f2-9884-46f0-b76c-9c0a747e1037,01/04/2016 15:00:00,Construction Spending (MoM),MEDIUM,USD
4510d2b9-f291-4b49-a7bb-b143d71d88c6,01/04/2016 15:00:00,ISM Manufacturing PMI,HIGH,USD
8d62a134-9b09-4a23-81ca-165ddf22f76c,01/04/2016 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
e15f79d6-024b-4848-814d-8660275befbe,01/04/2016 16:30:00,3-Month Bill Auction,LOW,USD
f32ae73f-c781-48f9-b463-0c1e08a79bf3,01/04/2016 16:30:00,6-Month Bill Auction,LOW,USD
ca405c46-4e66-437a-87ea-f8b0023e9ec5,01/04/2016 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
6e476c92-ef7e-431f-b21f-95a9bf17b4e6,01/04/2016 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
ae46a738-6d27-413c-9c5c-1d241f97d127,01/04/2016 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
183edda1-35cf-4726-a704-73e51ec59874,01/04/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
