time,high,low,close,atr,ma,range,range_pips
2015-04-06 00:00:00+00:00,1.4981,1.45869,1.46318,0.02940428571428574,1.5066464285714285,0.039409999999999945,394.09999999999945
2015-04-13 00:00:00+00:00,1.50535,1.45656,1.49584,0.03078897959183675,1.5052392857142858,0.04878999999999989,487.8999999999989
2015-04-20 00:00:00+00:00,1.51876,1.48562,1.51865,0.03095690962099128,1.5055928571428574,0.03314000000000017,331.4000000000017
2015-04-27 00:00:00+00:00,1.54978,1.51067,1.51344,0.0315392732194919,1.5066564285714286,0.03910999999999998,391.0999999999998
2015-05-04 00:00:00+00:00,1.5522,1.50889,1.54524,0.032380039418099624,1.5094635714285716,0.04330999999999996,433.09999999999957
2015-05-11 00:00:00+00:00,1.58144,1.53928,1.57286,0.033078608031092506,1.51298,0.042159999999999975,421.59999999999974
2015-05-18 00:00:00+00:00,1.57382,1.54463,1.54789,0.0328008503145859,1.51366,0.02919000000000005,291.9000000000005
2015-05-25 00:00:00+00:00,1.55073,1.52361,1.52899,0.03239507529211548,1.5129328571428573,0.027120000000000033,271.20000000000033
2015-06-01 00:00:00+00:00,1.54415,1.51699,1.52634,0.03202114134267865,1.5117292857142857,0.02715999999999985,271.5999999999985
2015-06-08 00:00:00+00:00,1.55979,1.52211,1.55558,0.03242534553248731,1.5154621428571429,0.037679999999999936,376.7999999999994
2015-06-15 00:00:00+00:00,1.59294,1.54872,1.58821,0.03326782085159536,1.5236114285714284,0.044219999999999926,442.19999999999925
2015-06-22 00:00:00+00:00,1.59096,1.56666,1.57398,0.03262726221933855,1.5291857142857144,0.02429999999999999,242.9999999999999
2015-06-29 00:00:00+00:00,1.57889,1.55545,1.55665,0.0319710292036715,1.5341242857142856,0.023439999999999905,234.39999999999907
2015-07-06 00:00:00+00:00,1.56282,1.53298,1.55061,0.03181881283198069,1.53839,0.02984000000000009,298.4000000000009
2015-07-13 00:00:00+00:00,1.56753,1.54504,1.56015,0.031152469058267792,1.5453164285714287,0.02249000000000012,224.9000000000012
2015-07-20 00:00:00+00:00,1.56706,1.54667,1.55049,0.030383721268391513,1.54922,0.020389999999999908,203.89999999999907
2015-07-27 00:00:00+00:00,1.56898,1.54905,1.56146,0.029637026892077836,1.552277857142857,0.019930000000000003,199.30000000000004
