time,high,low,close,atr,ma,range,range_pips
2003-08-17 00:00:00+00:00,1.61349,1.59237,1.5966,0.03306928571428569,1.6320092857142858,0.021120000000000028,211.20000000000027
2003-08-24 00:00:00+00:00,1.59839,1.57003,1.57473,0.03273290816326528,1.6285992857142857,0.02835999999999994,283.5999999999994
2003-08-31 00:00:00+00:00,1.58257,1.56169,1.57732,0.031886271865889194,1.6244278571428572,0.02088000000000001,208.8000000000001
2003-09-07 00:00:00+00:00,1.59079,1.56062,1.58774,0.03176368101832568,1.6210371428571428,0.03017000000000003,301.7000000000003
2003-09-14 00:00:00+00:00,1.60665,1.5782,1.60218,0.0315269895170167,1.6167957142857143,0.028449999999999864,284.49999999999864
2003-09-21 00:00:00+00:00,1.63741,1.58491,1.63651,0.03302506169437265,1.614252857142857,0.05249999999999999,524.9999999999999
2003-09-28 00:00:00+00:00,1.66276,1.64115,1.6587,0.03254112871620318,1.6140914285714285,0.021609999999999907,216.09999999999906
2003-10-05 00:00:00+00:00,1.67576,1.64478,1.66327,0.03242961952218867,1.615155,0.030980000000000008,309.80000000000007
2003-10-12 00:00:00+00:00,1.67764,1.65583,1.66317,0.03167107527060377,1.6149635714285715,0.021810000000000107,218.10000000000107
2003-10-19 00:00:00+00:00,1.68135,1.65341,1.67826,0.03140456989413206,1.6184185714285717,0.027939999999999854,279.39999999999856
2003-10-26 00:00:00+00:00,1.69931,1.66826,1.69447,0.03137924347312263,1.6259414285714286,0.031050000000000022,310.5000000000002
2003-11-02 00:00:00+00:00,1.70754,1.68744,1.69595,0.030573583225042444,1.6313600000000001,0.020100000000000007,201.00000000000006
2003-11-09 00:00:00+00:00,1.69755,1.65663,1.67607,0.03131261299468226,1.63625,0.040919999999999845,409.19999999999845
2003-11-16 00:00:00+00:00,1.69082,1.663,1.68774,0.031063140637919234,1.6423364285714288,0.027819999999999956,278.19999999999953
2003-11-23 00:00:00+00:00,1.70772,1.68593,1.70455,0.030400773449496432,1.6500471428571426,0.021789999999999976,217.89999999999975
2003-11-30 00:00:00+00:00,1.72386,1.69267,1.72148,0.030457146774532404,1.6605292857142857,0.03119000000000005,311.9000000000005
2003-12-07 00:00:00+00:00,1.73181,1.71651,1.72927,0.02937449343349438,1.6713828571428573,0.015300000000000091,153.0000000000009
2003-12-14 00:00:00+00:00,1.75075,1.72643,1.74545,0.029013458188244794,1.6826478571428571,0.02432000000000012,243.20000000000118
2003-12-21 00:00:00+00:00,1.77402,1.73807,1.76484,0.029508925460513015,1.6942664285714284,0.035949999999999926,359.49999999999926
2003-12-28 00:00:00+00:00,1.77591,1.75968,1.77103,0.028560430784762097,1.703875,0.01623000000000019,162.3000000000019
2004-01-04 00:00:00+00:00,1.79467,1.76994,1.79294,0.028286828585850514,1.7134635714285713,0.02472999999999992,247.2999999999992
2004-01-11 00:00:00+00:00,1.84938,1.79368,1.8474,0.030297769401146906,1.7266157142857144,0.05570000000000008,557.0000000000008
2004-01-18 00:00:00+00:00,1.85759,1.79288,1.79792,0.03275578587249356,1.7362407142857141,0.06471000000000005,647.1000000000005
2004-01-25 00:00:00+00:00,1.85194,1.78198,1.82569,0.03541322973874402,1.7467714285714284,0.06996000000000002,699.6000000000003
2004-02-01 00:00:00+00:00,1.83805,1.80175,1.82377,0.03547657047169088,1.7560071428571429,0.0363,363.0
2004-02-08 00:00:00+00:00,1.85143,1.81334,1.84714,0.03566324400942724,1.7668064285714284,0.03808999999999996,380.8999999999996
2004-02-15 00:00:00+00:00,1.8984,1.84401,1.885,0.037000869437325314,1.78173,0.05439000000000016,543.9000000000016
2004-02-22 00:00:00+00:00,1.91378,1.85606,1.86118,0.038480807334659216,1.7941185714285712,0.057719999999999994,577.1999999999999
2004-02-29 00:00:00+00:00,1.89425,1.8455,1.8681,0.03921432109646927,1.8058007142857144,0.04875000000000007,487.5000000000007
2004-03-07 00:00:00+00:00,1.87443,1.81534,1.84579,0.040634012446721476,1.8146800000000003,0.05909000000000009,590.9000000000009
2004-03-14 00:00:00+00:00,1.85841,1.79043,1.80326,0.04258729727195565,1.8199649999999998,0.06797999999999993,679.7999999999993
2004-03-21 00:00:00+00:00,1.84005,1.79397,1.83316,0.042836776038244526,1.82623,0.0460799999999999,460.799999999999
2004-03-28 00:00:00+00:00,1.85374,1.79894,1.81576,0.043691292035512766,1.829867142857143,0.05479999999999996,547.9999999999995
2004-04-04 00:00:00+00:00,1.85995,1.80642,1.82857,0.044394056890119,1.8339771428571428,0.05353000000000008,535.3000000000008
2004-04-11 00:00:00+00:00,1.84647,1.81048,1.83327,0.04379376711225336,1.836857857142857,0.035989999999999966,359.89999999999964
2004-04-18 00:00:00+00:00,1.8423,1.77603,1.79755,0.045399212318520975,1.8332971428571427,0.06627000000000005,662.7000000000005
2004-04-25 00:00:00+00:00,1.81415,1.76243,1.77087,0.04585069715291233,1.8313650000000001,0.05171999999999999,517.1999999999999
2004-05-02 00:00:00+00:00,1.79686,1.75803,1.77787,0.045349218784847156,1.8279492857142858,0.03882999999999992,388.2999999999992
