time,high,low,close,atr,ma,range,range_pips
2021-04-05 00:00:00+00:00,1.19274,1.17379,1.18977,0.01542999999999996,1.2011064285714286,0.018950000000000022,189.50000000000023
2021-04-12 00:00:00+00:00,1.19946,1.1871,1.19805,0.015210714285714242,1.1994142857142855,0.012359999999999927,123.59999999999927
2021-04-19 00:00:00+00:00,1.20999,1.19424,1.20938,0.015249234693877506,1.1995500000000001,0.01574999999999993,157.49999999999932
2021-04-26 00:00:00+00:00,1.21498,1.20165,1.20169,0.015112146501457674,1.19848,0.013329999999999842,133.29999999999842
2021-05-03 00:00:00+00:00,1.21713,1.19859,1.21615,0.015356993179924982,1.1987064285714286,0.01854,185.4
2021-05-10 00:00:00+00:00,1.21815,1.20514,1.2142,0.015189350809930337,1.199377142857143,0.013009999999999966,130.09999999999965
2021-05-17 00:00:00+00:00,1.22451,1.21259,1.21778,0.014955825752078166,1.1998064285714285,0.01191999999999993,119.1999999999993
2021-05-24 00:00:00+00:00,1.22664,1.21325,1.21905,0.014843981055501155,1.2003335714285714,0.013390000000000013,133.90000000000012
2021-05-31 00:00:00+00:00,1.22542,1.21039,1.21644,0.01485726812296535,1.2010049999999999,0.015029999999999877,150.29999999999876
2021-06-07 00:00:00+00:00,1.22179,1.20925,1.21072,0.014691748971324968,1.2023935714285714,0.012539999999999996,125.39999999999995
2021-06-14 00:00:00+00:00,1.21473,1.18472,1.18592,0.015785909759087478,1.201762142857143,0.030010000000000092,300.10000000000093
2021-06-21 00:00:00+00:00,1.19751,1.18476,1.19347,0.015569059062009805,1.201987857142857,0.012750000000000039,127.5000000000004
2021-06-28 00:00:00+00:00,1.19444,1.1807,1.18622,0.015438411986151953,1.2024907142857144,0.013739999999999863,137.39999999999864
2021-07-05 00:00:00+00:00,1.18951,1.17815,1.1871,0.01514709684428396,1.2032814285714284,0.011360000000000037,113.60000000000036
2021-07-12 00:00:00+00:00,1.18802,1.17717,1.18047,0.014840161355406537,1.2026171428571428,0.010850000000000026,108.50000000000026
2021-07-19 00:00:00+00:00,1.18304,1.17518,1.17683,0.01434157840144894,1.2011014285714285,0.0078600000000002,78.600000000002
2021-07-26 00:00:00+00:00,1.19085,1.17632,1.18667,0.014355037087059725,1.1994792857142857,0.014529999999999932,145.29999999999933
2021-08-02 00:00:00+00:00,1.18996,1.17543,1.17596,0.014367534437984025,1.1976414285714285,0.014529999999999932,145.29999999999933
2021-08-09 00:00:00+00:00,1.18045,1.17059,1.17933,0.014045567692413736,1.1950114285714286,0.00985999999999998,98.5999999999998
2021-08-16 00:00:00+00:00,1.18006,1.16638,1.16951,0.014019455714384193,1.191819285714286,0.013680000000000136,136.80000000000138
2021-08-23 00:00:00+00:00,1.18022,1.1695,1.1791,0.013783780306213897,1.1890564285714285,0.010720000000000063,107.20000000000063
2021-08-30 00:00:00+00:00,1.1909,1.17827,1.18773,0.01370136742719863,1.1868192857142859,0.012630000000000141,126.3000000000014
2021-09-06 00:00:00+00:00,1.18857,1.18019,1.18101,0.013321269753827287,1.1842885714285714,0.008379999999999832,83.79999999999832
2021-09-13 00:00:00+00:00,1.18458,1.17235,1.17239,0.013243321914268193,1.1815507142857142,0.012229999999999963,122.29999999999963
2021-09-20 00:00:00+00:00,1.17555,1.16834,1.17181,0.012812370348963334,1.1805428571428571,0.007210000000000161,72.10000000000161
