time,high,low,close,atr,ma,range,range_pips
2015-04-06 00:00:00+00:00,1.10356,1.05679,1.06022,0.03415428571428574,1.1127157142857143,0.0467700000000002,467.700000000002
2015-04-13 00:00:00+00:00,1.08487,1.05203,1.08048,0.034060408163265325,1.1053171428571429,0.03283999999999998,328.3999999999998
2015-04-20 00:00:00+00:00,1.09,1.06599,1.08706,0.033342521865889235,1.1003742857142857,0.024010000000000087,240.10000000000088
2015-04-27 00:00:00+00:00,1.129,1.08192,1.11948,0.034323770304040005,1.1003228571428572,0.04708000000000001,470.8000000000001
2015-05-04 00:00:00+00:00,1.13916,1.10663,1.12015,0.03419564385375143,1.0997264285714285,0.03252999999999995,325.2999999999995
2015-05-11 00:00:00+00:00,1.14669,1.1131,1.14484,0.03415238357848347,1.100695,0.03359000000000001,335.9000000000001
2015-05-18 00:00:00+00:00,1.14468,1.10023,1.10074,0.034899356180020366,1.0979785714285712,0.04444999999999988,444.4999999999988
2015-05-25 00:00:00+00:00,1.10067,1.08192,1.09831,0.033750830738590344,1.095162857142857,0.018750000000000044,187.50000000000045
2015-06-01 00:00:00+00:00,1.13798,1.08873,1.11124,0.034857914257262465,1.0945585714285715,0.049250000000000016,492.50000000000017
2015-06-08 00:00:00+00:00,1.13865,1.10842,1.12648,0.03452734895317229,1.0975642857142858,0.03022999999999998,302.2999999999998
2015-06-15 00:00:00+00:00,1.14364,1.11891,1.13487,0.03382753831365998,1.103667142857143,0.02472999999999992,247.2999999999992
2015-06-22 00:00:00+00:00,1.14102,1.11301,1.11625,0.033411999862684255,1.106142142857143,0.02800999999999987,280.09999999999866
2015-06-29 00:00:00+00:00,1.12783,1.09742,1.11092,0.033197571301063954,1.1077264285714286,0.030410000000000048,304.1000000000005
2015-07-06 00:00:00+00:00,1.12157,1.09163,1.11519,0.03296488763670223,1.1090164285714286,0.029939999999999856,299.39999999999856
2015-07-13 00:00:00+00:00,1.11968,1.08279,1.08279,0.033245252805509225,1.1106285714285715,0.03689000000000009,368.9000000000009
2015-07-20 00:00:00+00:00,1.10179,1.08086,1.09812,0.032365591890830006,1.1118885714285713,0.020930000000000115,209.30000000000115
2015-07-27 00:00:00+00:00,1.11292,1.08933,1.0983,0.03173876389862786,1.1126914285714287,0.02359,235.9
2015-08-03 00:00:00+00:00,1.09957,1.08481,1.09647,0.030525995048725864,1.111047857142857,0.014759999999999884,147.59999999999883
2015-08-10 00:00:00+00:00,1.12133,1.09254,1.11079,0.030401995402388294,1.1103792857142858,0.02878999999999987,287.8999999999987
2015-08-17 00:00:00+00:00,1.13887,1.10175,1.13828,0.030881852873646278,1.1099107142857143,0.03712000000000004,371.20000000000044
2015-08-24 00:00:00+00:00,1.17139,1.11559,1.118,0.032661720525528674,1.1111435714285716,0.05579999999999985,557.9999999999985
2015-08-31 00:00:00+00:00,1.1332,1.10873,1.11499,0.03207659763084805,1.112335,0.024469999999999992,244.69999999999993
2015-09-07 00:00:00+00:00,1.13495,1.11213,1.13348,0.031415412085787464,1.1139235714285713,0.02281999999999984,228.1999999999984
2015-09-14 00:00:00+00:00,1.14599,1.1214,1.12974,0.030927882651088368,1.1141564285714285,0.024590000000000112,245.9000000000011
2015-09-21 00:00:00+00:00,1.13299,1.11051,1.11922,0.0303244624617249,1.1130385714285713,0.022479999999999833,224.79999999999833
2015-09-28 00:00:00+00:00,1.13183,1.11373,1.12077,0.02945128657160168,1.1133614285714286,0.018099999999999783,180.99999999999784
2015-10-05 00:00:00+00:00,1.13871,1.1172,1.13571,0.028884051816487285,1.1151321428571428,0.02151000000000014,215.1000000000014
2015-10-12 00:00:00+00:00,1.1495,1.13344,1.13466,0.02796804811530962,1.1165228571428572,0.016059999999999963,160.59999999999962
2015-10-19 00:00:00+00:00,1.13871,1.09966,1.10165,0.02875961610707322,1.11787,0.03905000000000003,390.5000000000003
2015-10-26 00:00:00+00:00,1.10956,1.08969,1.10033,0.028124643527996564,1.1180278571428572,0.019870000000000054,198.70000000000056
2015-11-02 00:00:00+00:00,1.10525,1.07073,1.07438,0.028581454704568247,1.1163192857142856,0.034520000000000106,345.20000000000107
2015-11-09 00:00:00+00:00,1.083,1.06744,1.07701,0.02765135079709909,1.1149292857142856,0.015560000000000018,155.6000000000002
2015-11-16 00:00:00+00:00,1.07629,1.06168,1.0645,0.026771254311592017,1.1116228571428572,0.014610000000000012,146.1000000000001
2015-11-23 00:00:00+00:00,1.06892,1.0566,1.05923,0.025739021860764023,1.1059764285714286,0.012320000000000109,123.20000000000108
2015-11-30 00:00:00+00:00,1.09812,1.0522,1.08818,0.027180520299280874,1.1038464285714285,0.04591999999999996,459.1999999999996
2015-12-07 00:00:00+00:00,1.10426,1.0796,1.09928,0.02700048313504653,1.1027242857142858,0.024660000000000126,246.60000000000127
2015-12-14 00:00:00+00:00,1.10596,1.08026,1.08632,0.026907591482543212,1.0993557142857144,0.025700000000000056,257.00000000000057
2015-12-21 00:00:00+00:00,1.09842,1.08479,1.09646,0.025959192090932982,1.0969785714285714,0.013630000000000031,136.3000000000003
2015-12-28 00:00:00+00:00,1.09923,1.08529,1.08564,0.025100678370152042,1.09458,0.013939999999999841,139.3999999999984
2016-01-04 00:00:00+00:00,1.09463,1.07107,1.09235,0.024990629915141182,1.09255,0.023560000000000025,235.60000000000025
2016-01-11 00:00:00+00:00,1.09846,1.08049,1.0915,0.024489156349773954,1.089392142857143,0.01797000000000004,179.70000000000041
2016-01-18 00:00:00+00:00,1.0976,1.0778,1.07947,0.024154216610504372,1.08545,0.019799999999999818,197.99999999999818
2016-01-25 00:00:00+00:00,1.09676,1.07899,1.083,0.023698201138325492,1.0841178571428571,0.017770000000000064,177.70000000000064
2016-02-01 00:00:00+00:00,1.1247,1.08242,1.11561,0.025025472485587962,1.0852092857142857,0.042280000000000095,422.800000000001
2016-02-08 00:00:00+00:00,1.13762,1.10865,1.12532,0.025307224450903117,1.088847857142857,0.028970000000000162,289.70000000000164
2016-02-15 00:00:00+00:00,1.12389,1.10669,1.11284,0.02483027984726719,1.0914071428571428,0.017200000000000104,172.00000000000105
2016-02-22 00:00:00+00:00,1.11238,1.09116,1.093,0.024605259858176687,1.0934428571428572,0.021220000000000017,212.20000000000016
2016-02-29 00:00:00+00:00,1.10434,1.08255,1.10055,0.024404169868306937,1.0963942857142857,0.021790000000000198,217.90000000000197
2016-03-07 00:00:00+00:00,1.12179,1.08222,1.11468,0.025487443449142163,1.0982871428571428,0.039570000000000105,395.70000000000107
2016-03-14 00:00:00+00:00,1.13425,1.10579,1.12696,0.025699768917060575,1.1002642857142857,0.02845999999999993,284.5999999999993
2016-03-21 00:00:00+00:00,1.12848,1.11442,1.11624,0.024868356851556247,1.1024014285714285,0.014059999999999961,140.59999999999962
2016-03-28 00:00:00+00:00,1.14379,1.1153,1.13899,0.025127045647873665,1.1054392857142858,0.028490000000000126,284.9000000000013
2016-04-04 00:00:00+00:00,1.14539,1.13266,1.1395,0.024241542387311254,1.1092864285714286,0.012729999999999908,127.29999999999907
2016-04-11 00:00:00+00:00,1.14649,1.12339,1.12823,0.02416000364536044,1.1118492857142857,0.0230999999999999,230.99999999999898
2016-04-18 00:00:00+00:00,1.13981,1.12181,1.12227,0.023720003384977557,1.1140471428571428,0.018000000000000016,180.00000000000017
2016-04-25 00:00:00+00:00,1.14592,1.12235,1.14503,0.02371500314319344,1.11873,0.02357000000000009,235.7000000000009
2016-05-02 00:00:00+00:00,1.16162,1.13859,1.14021,0.02366607434725106,1.1228164285714286,0.023030000000000106,230.30000000000106
2016-05-09 00:00:00+00:00,1.14466,1.1283,1.13097,0.023144211893875978,1.1239135714285715,0.01635999999999993,163.5999999999993
2016-05-16 00:00:00+00:00,1.13487,1.11801,1.12222,0.022695339615741987,1.123692142857143,0.016860000000000097,168.60000000000096
2016-05-23 00:00:00+00:00,1.12428,1.11109,1.11116,0.022016386786046133,1.1235721428571428,0.013190000000000035,131.90000000000035
