time,high,low,close,atr,ma,range,range_pips
2015-04-06 00:00:00+00:00,120.738,118.825,120.169,1.9448571428571444,119.14914285714285,1.9129999999999967,191.29999999999967
2015-04-13 00:00:00+00:00,120.844,118.568,118.837,1.9685102040816338,119.17578571428571,2.2759999999999962,227.59999999999962
2015-04-20 00:00:00+00:00,120.093,118.529,118.972,1.9396166180758032,119.27521428571428,1.5640000000000072,156.40000000000072
2015-04-27 00:00:00+00:00,120.286,118.497,120.19,1.928858288213246,119.45042857142857,1.7890000000000015,178.90000000000015
2015-05-04 00:00:00+00:00,120.505,119.056,119.758,1.894582696198014,119.61164285714285,1.448999999999998,144.8999999999998
2015-05-11 00:00:00+00:00,120.276,118.886,119.244,1.858541075041013,119.62228571428571,1.3900000000000006,139.00000000000006
2015-05-18 00:00:00+00:00,121.571,119.342,121.543,1.8920024268237976,119.82292857142856,2.228999999999999,222.89999999999992
2015-05-25 00:00:00+00:00,124.46,121.446,124.135,1.9721451106220975,120.19178571428571,3.013999999999996,301.3999999999996
2015-06-01 00:00:00+00:00,125.853,123.753,125.578,1.9812776027205188,120.62092857142856,2.0999999999999943,209.99999999999943
2015-06-08 00:00:00+00:00,125.633,122.456,123.377,2.066686345383338,120.80307142857144,3.1769999999999925,317.69999999999925
2015-06-15 00:00:00+00:00,124.438,122.478,122.658,2.0590658921416716,120.89521428571427,1.960000000000008,196.0000000000008
2015-06-22 00:00:00+00:00,124.375,122.56,123.867,2.041632614131552,121.16978571428571,1.8149999999999977,181.49999999999977
2015-06-29 00:00:00+00:00,123.718,121.942,122.78,2.0333017131221562,121.431,1.7760000000000105,177.60000000000105
2015-07-06 00:00:00+00:00,122.928,120.414,122.763,2.067637305042002,121.70507142857143,2.513999999999996,251.39999999999958
2015-07-13 00:00:00+00:00,124.23,122.413,124.061,2.049734640396145,121.98307142857142,1.8170000000000073,181.70000000000073
2015-07-20 00:00:00+00:00,124.477,123.572,123.776,1.967967880367849,122.33585714285714,0.9050000000000011,90.50000000000011
2015-07-27 00:00:00+00:00,124.582,123.009,123.854,1.9397558889130022,122.68457142857143,1.5729999999999933,157.29999999999933
2015-08-03 00:00:00+00:00,125.07,123.8,124.211,1.8919161825620734,122.97178571428572,1.269999999999996,126.9999999999996
2015-08-10 00:00:00+00:00,125.28,123.792,124.299,1.8630650266647826,123.29614285714287,1.4879999999999995,148.79999999999995
2015-08-17 00:00:00+00:00,124.574,121.814,121.97,1.9271318104744413,123.49085714285714,2.760000000000005,276.0000000000005
2015-08-24 00:00:00+00:00,121.929,116.182,121.716,2.2029081097262666,123.5032142857143,5.747,574.7
2015-08-31 00:00:00+00:00,121.416,118.59,118.997,2.268843244745818,123.1362142857143,2.8259999999999934,282.59999999999934
2015-09-07 00:00:00+00:00,121.325,118.798,120.565,2.28728301297826,122.77814285714285,2.527000000000001,252.7000000000001
2015-09-14 00:00:00+00:00,120.989,119.054,119.948,2.26211994062267,122.53321428571428,1.9350000000000023,193.50000000000023
