time,high,low,close,atr,ma,range,range_pips
2018-04-09 00:00:00+00:00,1.42961,1.40782,1.42372,0.02691285714285715,1.3980842857142857,0.021789999999999976,217.89999999999975
2018-04-16 00:00:00+00:00,1.43763,1.40684,1.40838,0.027189795918367347,1.400627857142857,0.030789999999999873,307.8999999999987
2018-04-23 00:00:00+00:00,1.40307,1.3747,1.37785,0.027653381924198247,1.400132142857143,0.028370000000000006,283.70000000000005
2018-04-30 00:00:00+00:00,1.37914,1.35022,1.35253,0.027743854643898374,1.3956257142857142,0.028920000000000057,289.20000000000056
2018-05-07 00:00:00+00:00,1.36174,1.34598,1.35407,0.02688786502647706,1.3914785714285713,0.015759999999999996,157.59999999999997
2018-05-14 00:00:00+00:00,1.36079,1.34511,1.34679,0.02608730323887155,1.3889357142857144,0.015679999999999916,156.79999999999916
2018-05-21 00:00:00+00:00,1.34911,1.32928,1.32946,0.02564035300752358,1.3836842857142855,0.019830000000000014,198.30000000000015
2018-05-28 00:00:00+00:00,1.33617,1.32044,1.33449,0.024932470649843327,1.3792507142857142,0.015730000000000022,157.3000000000002
2018-06-04 00:00:00+00:00,1.34705,1.32947,1.34081,0.024407294174854526,1.3764657142857142,0.01758000000000015,175.80000000000152
2018-06-11 00:00:00+00:00,1.34463,1.32285,1.32763,0.024219630305222055,1.3724057142857142,0.02177999999999991,217.7999999999991
2018-06-18 00:00:00+00:00,1.33146,1.31032,1.32593,0.023999656711991918,1.3675207142857144,0.02114000000000016,211.4000000000016
2018-06-25 00:00:00+00:00,1.32918,1.30495,1.3204,0.02401610980399249,1.3608485714285714,0.024229999999999974,242.29999999999973
2018-07-02 00:00:00+00:00,1.32898,1.3095,1.32844,0.023692101960850167,1.3556742857142858,0.019479999999999942,194.79999999999941
2018-07-09 00:00:00+00:00,1.33625,1.31025,1.32323,0.023856951820789445,1.3495521428571429,0.026000000000000023,260.0000000000002
2018-07-16 00:00:00+00:00,1.32928,1.29574,1.31287,0.02454859811930449,1.3416342857142856,0.033540000000000125,335.4000000000012
2018-07-23 00:00:00+00:00,1.32132,1.30714,1.30967,0.023807983967925606,1.3345835714285716,0.014180000000000081,141.8000000000008
2018-07-30 00:00:00+00:00,1.31651,1.29753,1.30011,0.023463127970216633,1.3290307142857143,0.018979999999999997,189.79999999999995
