time,high,low,close,atr,ma,range,range_pips
2003-08-17 00:00:00+00:00,1.13788,1.12169,1.12633,0.025310714285714315,1.1508649999999998,0.016189999999999927,161.89999999999927
2003-08-24 00:00:00+00:00,1.12672,1.0835,1.08731,0.026589948979591865,1.1458835714285713,0.043220000000000036,432.2000000000004
2003-08-31 00:00:00+00:00,1.09964,1.07911,1.09817,0.026157095481049584,1.13987,0.020529999999999937,205.2999999999994
2003-09-07 00:00:00+00:00,1.11116,1.07606,1.11019,0.02679587437526032,1.1351257142857143,0.03509999999999991,350.9999999999991
2003-09-14 00:00:00+00:00,1.13208,1.10448,1.12883,0.026853311919884586,1.1322057142857143,0.02760000000000007,276.0000000000007
2003-09-21 00:00:00+00:00,1.13823,1.11366,1.13762,0.0266902182113214,1.12875,0.02456999999999998,245.69999999999982
2003-09-28 00:00:00+00:00,1.15321,1.14124,1.14577,0.0258973454819413,1.1277264285714286,0.011970000000000036,119.70000000000036
2003-10-05 00:00:00+00:00,1.17668,1.13927,1.1578,0.02671967794751692,1.1288378571428572,0.03740999999999994,374.09999999999945
2003-10-12 00:00:00+00:00,1.18588,1.15309,1.17928,0.027153272379837147,1.1310278571428571,0.0327900000000001,327.90000000000094
2003-10-19 00:00:00+00:00,1.18113,1.15515,1.16782,0.027069467209848787,1.133757857142857,0.025980000000000114,259.80000000000115
2003-10-26 00:00:00+00:00,1.18546,1.16,1.17767,0.026954505266288165,1.1373657142857143,0.025460000000000038,254.6000000000004
2003-11-02 00:00:00+00:00,1.17805,1.15615,1.15851,0.026593469175839015,1.1379385714285715,0.02190000000000003,219.0000000000003
2003-11-09 00:00:00+00:00,1.16177,1.13769,1.15269,0.026413935663279077,1.1398942857142857,0.02407999999999988,240.7999999999988
2003-11-16 00:00:00+00:00,1.18006,1.14416,1.17732,0.027091511687330573,1.1432364285714287,0.03590000000000004,359.00000000000045
2003-11-23 00:00:00+00:00,1.19767,1.17234,1.19126,0.026965689423949824,1.1478742857142856,0.025330000000000075,253.30000000000075
2003-11-30 00:00:00+00:00,1.20129,1.17509,1.19902,0.026910997322239123,1.1558535714285714,0.0262,262.0
2003-12-07 00:00:00+00:00,1.21767,1.19354,1.21634,0.0267123546563649,1.1642942857142857,0.024129999999999985,241.29999999999984
